med_earn,geometry,city_name
55463,"list(c(-87.8233083563249, -87.823327, -87.818444, -87.816832, -87.813432, -87.811886, -87.812018, -87.816741, -87.816722, -87.816694, -87.821414, -87.8221199832332, -87.8221278343776, -87.8221398089916, -87.822219, -87.82222357106, -87.8222715742448, -87.8223087853394, -87.8223195589142, -87.8225690167647, -87.8225735824852, -87.8225810634223, -87.822917, -87.8229261981975, -87.8229344423103, -87.8229460842496, -87.8229500165269, -87.8230138320708, -87.8230262284976, -87.8230361702942, -87.8230554277008, 
-87.823075754077, -87.8230784108319, -87.8231124243498, -87.8231266123286, -87.8231434414994, -87.823152293244, -87.8231708574918, -87.8231900620002, -87.8232003262429, -87.8232141801658, -87.8232242727755, -87.8232435194651, -87.8232581932598, -87.8232735514759, -87.823281346162, -87.8233083563249, 41.9846476033942, 41.984509, 41.983863, 41.983534, 41.982675, 41.982632, 41.988229, 41.990618, 41.993454, 41.996977, 41.996851, 41.9933814011008, 41.9933330121354, 41.9932592080159, 41.992704, 41.9926702502315, 
41.9923101198415, 41.9920361673166, 41.991961529306, 41.9901195971094, 41.9900832554356, 41.9900306449961, 41.98755, 41.9874822685254, 41.9874207061774, 41.9873355776105, 41.9873068801672, 41.9868369640217, 41.9867419791757, 41.9866670522905, 41.9865215845353, 41.9863760949057, 41.9863570461927, 41.9861041913728, 41.9859905962825, 41.9858589762049, 41.9857960640648, 41.9856638205228, 41.9855203845668, 41.9854463915644, 41.9853477315853, 41.9852727014403, 41.9851223281067, 41.9850074655006, 41.9848989186979, 
41.9848439869252, 41.9846476033942))",chi
54467,"list(c(-87.692738, -87.692658, -87.692591, -87.692528, -87.689397, -87.687642, -87.685209, -87.683871, -87.683641, -87.677899, -87.674403, -87.675094, -87.679577, -87.682661, -87.683285, -87.68563, -87.687404, -87.687986, -87.687904, -87.692773, -87.692738, 41.931393, 41.928508, 41.926671, 41.924855, 41.924883, 41.924901, 41.924932, 41.924952, 41.924955, 41.925026, 41.925069, 41.926748, 41.928349, 41.932231, 41.93327, 41.933871, 41.935777, 41.936062, 41.93217, 41.93213, 41.931393))",chi
32199,"list(c(-87.785922, -87.785872, -87.78581, -87.785689, -87.778394, -87.775966, -87.776089, -87.776151, -87.776215, -87.783506, -87.786031, -87.785922, 41.937862, 41.936492, 41.934661, 41.931002, 41.931105, 41.931139, 41.934795, 41.936623, 41.938448, 41.938354, 41.938317, 41.937862))",chi
47816,"list(c(-87.696879, -87.696836, -87.696815, -87.696791, -87.696703, -87.694237, -87.691773, -87.691818, -87.689351, -87.691839, -87.691863, -87.691885, -87.691952, -87.692022, -87.694486, -87.696947, -87.696879, 41.902925, 41.901107, 41.900199, 41.899283, 41.895654, 41.895668, 41.895702, 41.897513, 41.897535, 41.898422, 41.89933, 41.900241, 41.902968, 41.905712, 41.905686, 41.905664, 41.902925))",chi
39469,"list(c(-87.702204, -87.696703, -87.696791, -87.701718, -87.701951, -87.701881, -87.702204, 41.895595, 41.895654, 41.899283, 41.89924, 41.899238, 41.896418, 41.895595))",chi
22857,"list(c(-87.551799, -87.551523, -87.551496, -87.551465, -87.551431, -87.548673, -87.548085, -87.545311, -87.54536, -87.541735, -87.541837, -87.545476, -87.546685, -87.551418, -87.551497, -87.55294, -87.551799, 41.743994, 41.742067, 41.741019, 41.7392, 41.737378, 41.737418, 41.737426, 41.737463, 41.739281, 41.739335, 41.744759, 41.744734, 41.744718, 41.744659, 41.744658, 41.744637, 41.743994))",chi
53021,"list(c(-87.727508, -87.727401, -87.724954, -87.724707, -87.724658, -87.724362, -87.722506, -87.719768, -87.718764, -87.717559, -87.717813, -87.719038, -87.722711, -87.727618, -87.727508, 41.950032, 41.946373, 41.946405, 41.946408, 41.946409, 41.946413, 41.946439, 41.946475, 41.946488, 41.946504, 41.953791, 41.953775, 41.953726, 41.953662, 41.950032))",chi
50854,"list(c(-87.681925, -87.681844, -87.681768, -87.681752, -87.68174, -87.676846, -87.676874, -87.676929, -87.676974, -87.677052, -87.6795, -87.681949, -87.681925, 41.894918, 41.892188, 41.889642, 41.889099, 41.888641, 41.88872, 41.889726, 41.891548, 41.893173, 41.895912, 41.895868, 41.895827, 41.894918))",chi
31111,"list(c(-87.5245277398387, -87.526528, -87.526475, -87.528467, -87.530452, -87.531661, -87.535289, -87.535285, -87.535284, -87.535283, -87.535281, -87.531659, -87.529245, -87.5245635981047, -87.5245621725995, -87.5245574201195, -87.524554905685, -87.524553777804, -87.524539, -87.5245382091973, -87.5245372565433, -87.5245357503762, -87.5245340366787, -87.524532065287, -87.524531408494, -87.5245304015778, -87.5245301755943, -87.5245273888465, -87.5245277398387, 41.7026797569467, 41.70269, 41.704545, 
41.706404, 41.706384, 41.708219, 41.708217, 41.704564, 41.702734, 41.700922, 41.699103, 41.699078, 41.699066, 41.6990359736034, 41.6991145025125, 41.6992307448301, 41.6993233753946, 41.6993859234549, 41.700868, 41.7008837446022, 41.7009771985747, 41.7012172882275, 41.7014854790646, 41.7017831140735, 41.7018968892042, 41.7020619795404, 41.7021092625697, 41.7026033581546, 41.7026797569467))",chi
22500,"list(c(-87.711326, -87.711219, -87.706335, -87.701412, -87.691474, -87.691668, -87.696671, -87.696703, -87.702204, -87.703798, -87.706556, -87.711436, -87.711326, 41.891843, 41.888113, 41.888175, 41.888235, 41.888371, 41.892332, 41.894333, 41.895654, 41.895595, 41.895583, 41.895553, 41.895507, 41.891843))",chi
53971,"list(c(-87.681271, -87.681155, -87.671895, -87.66976, -87.668893, -87.663311, -87.661844, -87.66198, -87.660445, -87.666891, -87.671199, -87.672797, -87.674156, -87.681388, -87.681271, 41.695422, 41.691779, 41.691932, 41.691711, 41.693207, 41.692156, 41.692117, 41.696679, 41.699423, 41.699306, 41.699218, 41.699187, 41.699158, 41.699079, 41.695422))",chi
63493,"list(c(-87.663917, -87.661495, -87.659073, -87.659122, -87.659168, -87.661596, -87.664015, -87.663917, 41.943418, 41.943457, 41.943493, 41.945316, 41.947149, 41.947108, 41.947068, 41.943418))",chi
70736,"list(c(-87.663655, -87.663624, -87.663568, -87.661129, -87.65871, -87.658776, -87.658807, -87.658969, -87.661084, -87.6614, -87.663821, -87.663655, 41.935208, 41.934297, 41.93248, 41.932518, 41.932556, 41.934376, 41.935279, 41.939838, 41.9398, 41.939799, 41.939765, 41.935208))",chi
22500,"list(c(-87.560186, -87.556639, -87.555653, -87.555405, -87.548499, -87.547873, -87.541497, -87.541483, -87.540583, -87.5398, -87.539326, -87.536545, -87.539445, -87.542983, -87.547937, -87.54859, -87.555494, -87.559636, -87.560186, 41.73323, 41.730672, 41.729961, 41.730014, 41.730105, 41.730112, 41.730201, 41.729725, 41.730524, 41.730036, 41.728639, 41.729635, 41.734035, 41.733834, 41.733756, 41.733763, 41.73368, 41.733626, 41.73323))",chi
37993,"list(c(-87.776642, -87.776608, -87.776503, -87.771629, -87.766756, -87.76688, -87.767, -87.771889, -87.776775, -87.776642, 41.949414, 41.948501, 41.945771, 41.945824, 41.945877, 41.949529, 41.953185, 41.95312, 41.953056, 41.949414))",chi
27679,"list(c(-87.684349, -87.68424, -87.676318, -87.675088, -87.675181, -87.676403, -87.675237, -87.67528, -87.677721, -87.684459, -87.684349, 41.826284, 41.823, 41.823091, 41.823113, 41.826741, 41.82673, 41.828568, 41.83039, 41.830364, 41.830289, 41.826284))",chi
36968,"list(c(-87.8465587056616, -87.846539, -87.846533, -87.846493, -87.849937, -87.851479, -87.851708, -87.850827, -87.846427, -87.846447, -87.8563084857071, -87.8562335337304, -87.8562075190305, -87.8559713645976, -87.855780141245, -87.8557836207333, -87.8558214458795, -87.85584765359, -87.855833, -87.8558656692805, -87.855877170386, -87.8560397088134, -87.8562739161488, -87.857012133477, -87.8580515324189, -87.8588242605476, -87.8588300973068, -87.8588611593936, -87.8593792440879, -87.8599644103301, 
-87.8602909907287, -87.861583302183, -87.8616837142263, -87.8617579815425, -87.8618640681444, -87.8619271296359, -87.8619667126499, -87.861996, -87.861854, -87.859529, -87.8576282796416, -87.857464427195, -87.857043246675, -87.8566705618296, -87.8565922278934, -87.8562135748455, -87.8560634127008, -87.8558413483652, -87.8555956451075, -87.8553619271143, -87.8551584190793, -87.8549793255956, -87.8549264593786, -87.854891, -87.8548238346165, -87.8545976281852, -87.8544668328306, -87.8542707892462, 
-87.8542293280631, -87.85415, -87.8541699405176, -87.8541551431422, -87.8541349952653, -87.8541362488714, -87.8541726180167, -87.8542360451239, -87.8543229544388, -87.854643981834, -87.8546799367839, -87.8550357507207, -87.855036915718, -87.8549795960335, -87.8548569554174, -87.8547773438842, -87.8547718755937, -87.8548672905251, -87.8548986889233, -87.854871, -87.8551601817356, -87.8553014432147, -87.8554428292176, -87.8555064578734, -87.8555946782808, -87.8556241238178, -87.8556765731736, -87.855686200492, 
-87.8557027309269, -87.855694, -87.856452287328, -87.8564745164457, -87.8566460389934, -87.8568436396823, -87.857030327746, -87.8572480307553, -87.8574163410928, -87.8575772553793, -87.8577402503709, -87.8579038467769, -87.8587852725242, -87.8587865733671, -87.8587750512558, -87.8587447624636, -87.8587279408732, -87.8580161089934, -87.8520975169569, -87.847392, -87.8473994994236, -87.8466047260003, -87.8466176818239, -87.8466207943855, -87.8466124346149, -87.850031407419, -87.8541081601278, -87.8541121937925, 
-87.8542026932884, -87.8542460133016, -87.8543270711619, -87.8543575178543, -87.8550155584566, -87.8550217428361, -87.8550169709738, -87.8550043927524, -87.8549758874352, -87.8548705158678, -87.854643290169, -87.8540817364217, -87.853968788256, -87.8538222371503, -87.8535827878264, -87.8534160668876, -87.8532911682097, -87.8532606900973, -87.8532171877216, -87.8531475392957, -87.8530472777958, -87.8530127318752, -87.8530101856033, -87.8530252140971, -87.8530242998045, -87.8530275270248, -87.853018, 
-87.851499, -87.8495881994715, -87.8485494550783, -87.8469489561949, -87.8466191966971, -87.8465221283806, -87.8461981634059, -87.8461740020263, -87.8459821885791, -87.8457550128691, -87.8455803697013, -87.8455778107426, -87.8450590885244, -87.8449052734842, -87.8444464288755, -87.8442091006165, -87.8386564544651, -87.8385301417148, -87.8381354111649, -87.8377904275792, -87.8374623467292, -87.8372262515775, -87.8364460832214, -87.8364091206603, -87.8360600512545, -87.8358226942666, -87.8354231557024, 
-87.8348101709384, -87.8348100154463, -87.834926, -87.835111, -87.835178, -87.836433, -87.836622, -87.836748, -87.836699, -87.8366988382124, -87.8366987471929, -87.8366998586106, -87.8367007791743, -87.8367005679742, -87.8367005136576, -87.836701715455, -87.8367019868179, -87.8367012790025, -87.8367011345314, -87.8367000926053, -87.8366988745675, -87.8366981648191, -87.8366973599217, -87.8366989402936, -87.8366998514118, -87.8366958200484, -87.8366955377122, -87.836695528729, -87.8366954959118, -87.836695, 
-87.8366947336631, -87.8366947714978, -87.8366945428286, -87.8366937277873, -87.8366938265646, -87.8366939622208, -87.8366938661207, -87.8366936005119, -87.8366931540211, -87.8366925678444, -87.8366934053133, -87.836694101667, -87.8366932907612, -87.8366937600406, -87.8366890565243, -87.836685, -87.8376848097903, -87.8379344954305, -87.8382559997706, -87.8385140558425, -87.8386906835969, -87.8387538776275, -87.84656, -87.8465600003743, -87.8465703541022, -87.8465603846945, -87.846563, -87.8465599601483, 
-87.8465606100851, -87.8465587056616, 41.9696375926764, 41.97193, 41.97227, 41.973706, 41.973698, 41.976585, 41.979601, 41.980223, 41.980078, 41.983761, 41.9836288137583, 41.9834816750336, 41.9834142243726, 41.9828020255811, 41.9821625708182, 41.9816969202954, 41.9814043533533, 41.9812605451157, 41.981194, 41.9811616881532, 41.9810985783169, 41.9808065578775, 41.9804615963144, 41.9798651076893, 41.9789996449395, 41.978235292387, 41.978228498428, 41.9781910037099, 41.9775657073058, 41.9769934293573, 
41.9767843953271, 41.9755059639124, 41.9753493147387, 41.9751676238089, 41.9748199287324, 41.9745966443078, 41.9744564482635, 41.973862, 41.973359, 41.971571, 41.9720713276168, 41.972149497437, 41.97231355501, 41.9724341805311, 41.9724595419059, 41.9725520675991, 41.9725783092629, 41.9725863591661, 41.9725539703676, 41.9725171581531, 41.9724580510894, 41.9723408143293, 41.9722990132704, 41.972296, 41.9722178681477, 41.9720390062795, 41.9718953224416, 41.9716209346448, 41.9715262831113, 41.971434, 
41.9713652943931, 41.9713109321005, 41.971168175884, 41.9710009216773, 41.9707847741411, 41.97056009606, 41.9702980299745, 41.9696741001754, 41.9696080365594, 41.968381975048, 41.9683293995783, 41.9679302888079, 41.9675184212378, 41.9671995133739, 41.9669129394984, 41.9663585125458, 41.9662303888673, 41.965993, 41.965469982083, 41.9651186460965, 41.9647093590515, 41.9644560307057, 41.9636572266456, 41.9632889659479, 41.9628437705149, 41.9628149419666, 41.9627655190018, 41.96262, 41.9612732478773, 
41.9612272872888, 41.960901272585, 41.9605542090238, 41.9601958202714, 41.9598443654655, 41.9595590055081, 41.9591899717091, 41.9589564005963, 41.9586950408211, 41.9571293737626, 41.9570843440125, 41.9569325410891, 41.9567585416338, 41.9566828325376, 41.9554459255117, 41.9555710044448, 41.955758, 41.9556700719526, 41.9556868124383, 41.9525344730526, 41.9517871798302, 41.9516391762816, 41.9515518734531, 41.9513284845462, 41.9513148818904, 41.9510755513099, 41.9509214527758, 41.9507300236841, 41.9506661773578, 
41.9488554025125, 41.9486269499575, 41.9484635928483, 41.9481988884279, 41.9480339793602, 41.9477954229733, 41.9474386058113, 41.9465566838904, 41.9462459512752, 41.94584273342, 41.9450440695311, 41.944355725571, 41.9438651395212, 41.9437631470124, 41.9436872791142, 41.9435783717028, 41.9434397251833, 41.9433507234867, 41.9432197304234, 41.9431469618326, 41.9431073593879, 41.9430959426706, 41.94307, 41.93881, 41.9372861590816, 41.9373120376873, 41.9373430020792, 41.9373483008969, 41.9373501802919, 
41.9373569573325, 41.937357471274, 41.9373615979829, 41.9373662868864, 41.9373698796366, 41.9373699319775, 41.9373807784594, 41.9373843813294, 41.9373951611938, 41.9373977931389, 41.937507699143, 41.9375111731586, 41.9375197902545, 41.9375259577081, 41.9375326916346, 41.9375359643986, 41.937551375459, 41.9375521776203, 41.9375590913978, 41.9375637980552, 41.9375715073882, 41.9375764216071, 41.9375764201338, 41.940731, 41.944595, 41.944793, 41.944761, 41.948398, 41.952055, 41.95936, 41.9594505636485, 
41.9597635430494, 41.9598846226878, 41.9599848728956, 41.9600215895972, 41.9600853100662, 41.9601862749833, 41.9602602327859, 41.9603703276794, 41.9603889331148, 41.9604899703729, 41.9606184218607, 41.9607542849275, 41.9609081770785, 41.9610049444197, 41.9610607662611, 41.9611399907011, 41.9612980247576, 41.9613144505892, 41.9613214219291, 41.961599, 41.961732125345, 41.9618096407518, 41.9618275113871, 41.9622348954372, 41.96225806918, 41.9623494518615, 41.9625417934907, 41.9626612208593, 41.9627992526723, 
41.9629551764338, 41.9630490327569, 41.963126970924, 41.9632029821683, 41.9632042462627, 41.9645696436549, 41.966597, 41.966577801706, 41.9665723620875, 41.966565356602, 41.9665605965061, 41.9665581746289, 41.9665572639133, 41.966407, 41.9664073407572, 41.9664070356076, 41.9667572133298, 41.969138, 41.9694916496155, 41.969549714524, 41.9696375926764))",chi
40694,"list(c(-87.720820523179, -87.7210341147537, -87.7210264426514, -87.7210213846713, -87.721015533346, -87.7210098501472, -87.7210025425795, -87.7209988586502, -87.7209922703607, -87.7209880323199, -87.7209829826547, -87.7209772526178, -87.7209710354304, -87.7209624365785, -87.7209540110335, -87.7209451237974, -87.7209365036896, -87.7209292082685, -87.7209225336686, -87.7209171052295, -87.7209151530081, -87.7209131673877, -87.7209097814319, -87.720902893206, -87.7208915087903, -87.720884740516, -87.7208729617954, 
-87.7208524902131, -87.7208395191302, -87.7208312336466, -87.7208291908629, -87.720820523179, 41.7038460679507, 41.7094733358267, 41.7092290237656, 41.7090749850435, 41.7088966816673, 41.7087237042784, 41.7085019229473, 41.7083844465493, 41.7081756771614, 41.70803566658, 41.7078693055525, 41.7077012405075, 41.7075189835763, 41.7072673916135, 41.7070245568981, 41.7067685175604, 41.7065190671258, 41.7063077419459, 41.706115823035, 41.7059390040302, 41.705874666507, 41.7058098353744, 41.7056997699271, 
41.705507218386, 41.7051941392872, 41.7050081747631, 41.7048022591334, 41.7044819957509, 41.7042782974764, 41.7040901579092, 41.7040430537371, 41.7038460679507))",chi
72135,"list(list(c(-87.8213433679464, -87.821325, -87.8213201433818, -87.8213222785816, -87.8213307997161, -87.8213311258121, -87.8213313213593, -87.8213315246917, -87.8213340015573, -87.8213366836293, -87.8213383570876, -87.8213410510731, -87.8213433679464, 42.0042644943594, 42.004254, 42.0062314675133, 42.0060513707269, 42.0053284612681, 42.0052970142579, 42.0052817574108, 42.0052656213584, 42.0050575678766, 42.0048333248303, 42.004688712427, 42.0044629321215, 42.0042644943594)), list(c(-87.8213145070778, 
-87.821116, -87.8213130244283, -87.8213083506559, -87.8213090698916, -87.8213103744167, -87.8213116020528, -87.8213129055389, -87.8213145070778, 42.006708686123, 42.007225, 42.0073508225415, 42.0072287695814, 42.0071666991389, 42.0070590779724, 42.0069517300569, 42.0068443286916, 42.006708686123)), list(c(-87.8213150723439, -87.821307, -87.821305, -87.8212846804172, -87.8212858121556, -87.8212872461708, -87.8212885621319, -87.8212906453397, -87.8212922696366, -87.8212940481762, -87.8212955119527, 
-87.8212973591127, -87.8212985436623, -87.8213180252509, -87.8213150723439, 42.0074043025651, 42.007543, 42.007792, 42.0091851112709, 42.0091216409258, 42.0090346835933, 42.0089531323407, 42.0088172484015, 42.0087247766351, 42.0086269269378, 42.0085454312225, 42.0084435195999, 42.0083782133732, 42.0074814157146, 42.0074043025651)), list(c(-87.8212540223698, -87.821253001912, -87.8212534613282, -87.8212540223698, 42.0112869125369, 42.0113568689223, 42.0113568600722, 42.0112869125369)), list(c(-87.8211312689441, 
-87.8209108376379, -87.8209495134509, -87.8210730205866, -87.8211312689441, 42.0113592138966, 42.0113632225058, 42.0113625294063, 42.0113603359045, 42.0113592138966)), list(c(-87.8208114424792, -87.8201042748858, -87.8202288846824, -87.820403911913, -87.8205782129333, -87.8207239535874, -87.8208114424792, 42.0113650298983, 42.0113778864915, 42.0113773935609, 42.0113743896433, 42.0113703111569, 42.01136692785, 42.0113650298983)), list(c(-87.8199397152137, -87.819731, -87.8197317903926, -87.8199397152137, 
42.011380751558, 42.011384, 42.0113855227635, 42.011380751558)), list(c(-87.8200130615527, -87.820017, -87.82007, -87.8200738211392, -87.8200740319847, -87.8200756270868, -87.8200766584988, -87.8200772228791, -87.8200775758945, -87.8200777620987, -87.8200788652608, -87.8200798945159, -87.8200802510465, -87.8200814136976, -87.8200818068504, -87.8200829835645, -87.8200843078999, -87.8200844649806, -87.8200848179776, -87.8200854110138, -87.8200862201843, -87.8200875011788, -87.8200889581337, -87.8200897510179, 
-87.8200907805683, -87.8200916480144, -87.8200918836365, -87.8200920009974, -87.8200929871316, -87.8200940165841, -87.8200946907579, -87.820095120064, -87.8200961480914, -87.8200974598021, -87.8200975930489, -87.8200982655374, -87.8200130615527, 42.0119274123618, 42.011935, 42.015015, 42.0150184265668, 42.014930593766, 42.0147961896725, 42.0146589850795, 42.0145887909579, 42.0145448849529, 42.0145217259223, 42.0143845202715, 42.0142472607753, 42.0142029168108, 42.0140216951611, 42.0139727957288, 
42.0138355917659, 42.0136983333015, 42.013678795645, 42.0136348899074, 42.0135611279053, 42.0134238671309, 42.013292042234, 42.0131108221459, 42.0130122003122, 42.0128749405101, 42.0127670430929, 42.0127377350939, 42.0127231370739, 42.0126004756159, 42.0124632709617, 42.0123794120576, 42.012326011477, 42.0121981365097, 42.0120349733368, 42.0120183987453, 42.011925593216, 42.0119274123618)), list(c(-87.8207174298422, -87.8212295706413, -87.8212300534634, -87.8212301617789, -87.8212305209828, -87.8212306407476, 
-87.8210367426867, -87.8207709244809, -87.8207174298422, 42.0155549309753, 42.0157008776453, 42.0156236698597, 42.0156101683832, 42.0155562197743, 42.0155412910958, 42.0155464087634, 42.0155535089971, 42.0155549309753)), list(c(-87.821209795316, -87.816327, -87.8163269966801, -87.8163274482919, -87.8164956056396, -87.8174050155993, -87.8175445633327, -87.8177113512749, -87.8185994262276, -87.8187654301098, -87.8189542896117, -87.8204663369126, -87.8206267751538, -87.8208098512, -87.8212024830795, 
-87.8212097674774, -87.821209795316, 42.0186400715602, 42.018749, 42.0187495002042, 42.0187494954475, 42.0187477288983, 42.0187304697399, 42.0187259660792, 42.0187205958863, 42.018701996813, 42.0186980488242, 42.0186935702096, 42.0186592836085, 42.0186560761577, 42.0186524210013, 42.0186424555064, 42.0186424910253, 42.0186400715602)))",chi
16627,"list(c(-87.70493, -87.704823, -87.704646, -87.694967, -87.687449, -87.687511, -87.687617, -87.687442, -87.687615, -87.690339, -87.694661, -87.695215, -87.700148, -87.702584, -87.70504, -87.70493, 41.840877, 41.837233, 41.829233, 41.832279, 41.834632, 41.836477, 41.838189, 41.84364, 41.844794, 41.844756, 41.844701, 41.844692, 41.844613, 41.844552, 41.844518, 41.840877))",chi
24013,"list(c(-87.765621, -87.765525, -87.765395, -87.763568, -87.760643, -87.759336, -87.758051, -87.755599, -87.75569, -87.755774, -87.758246, -87.763825, -87.765654, -87.765621, 41.901233, 41.898497, 41.894854, 41.894867, 41.89489, 41.894901, 41.89491, 41.894936, 41.898583, 41.902249, 41.902221, 41.902164, 41.902145, 41.901233))",chi
19079,"list(c(-87.644507, -87.644413, -87.640744, -87.634666, -87.634712, -87.633502, -87.632553, -87.631182, -87.639501, -87.640296, -87.644597, -87.644507, 41.768838, 41.765203, 41.765262, 41.765356, 41.767171, 41.767354, 41.76903, 41.772693, 41.772557, 41.772545, 41.772472, 41.768838))",chi
31557,"list(list(c(-87.80639654955, -87.8064338470887, -87.8064290517324, -87.8064222005584, -87.8064212299712, -87.806417866011, -87.8064139377193, -87.8064093816504, -87.8064043376839, -87.80639654955, 41.9280224624781, 41.9290787818695, 41.9289398918, 41.9287408210981, 41.928689115079, 41.9285977450517, 41.9284945711466, 41.9283739962147, 41.9282367069543, 41.9280224624781)), list(c(-87.8064567909238, -87.8064627243599, -87.8064609175537, -87.8064567909238, 41.9297297219436, 41.9298982557377, 41.9298416000322, 
41.9297297219436)), list(c(-87.8064953826079, -87.8065469607274, -87.8065264775316, -87.8065091123845, -87.8065017575358, -87.8064953826079, 41.9308259642088, 41.9323039790239, 41.9316996063201, 41.9312061138002, 41.9309968334363, 41.9308259642088)), list(c(-87.8065620701609, -87.80659191885, -87.8065869359224, -87.8065741310832, -87.8065677424256, -87.8065620701609, 41.9327368970954, 41.933591984241, 41.9334367050722, 41.9330366199783, 41.9328573105371, 41.9327368970954)), list(c(-87.8133946364643, 
-87.8142282919464, -87.8139520748066, -87.8136424243466, -87.8133946364643, 41.9343762075396, 41.9343586237455, 41.9343641615969, 41.9343703894397, 41.9343762075396)), list(c(-87.812113799161, -87.8128505493631, -87.8127289730873, -87.8122729147692, -87.8121339637337, -87.812113799161, 41.9344032117025, 41.9343876803845, 41.9343901258844, 41.9343992821454, 41.9344027126714, 41.9344032117025)), list(c(-87.814657076065, -87.81639, -87.8163899842535, -87.8160495071474, -87.8160459798834, -87.8159035786054, 
-87.815768163122, -87.8157577231752, -87.8156125279138, -87.8154177095609, -87.8151723814125, -87.814657076065, 41.9343495773075, 41.934313, 41.9343125522207, 41.9343200089848, 41.9343200748717, 41.9343228629695, 41.9343255188243, 41.9343257184703, 41.9343287416906, 41.9343328570349, 41.9343383645837, 41.9343495773075)))",chi
79869,"list(c(-87.658532, -87.658516, -87.658453, -87.653613, -87.653703, -87.653859, -87.65871, -87.658532, 41.927767, 41.927108, 41.925292, 41.925376, 41.928101, 41.932638, 41.932556, 41.927767))",chi
30784,"list(c(-87.596677, -87.591821, -87.591852, -87.596707, -87.596677, 41.800923, 41.800976, 41.802421, 41.802366, 41.800923))",chi
21719,"list(c(-87.623664, -87.622746, -87.621154, -87.613952, -87.613944, -87.610276, -87.605189, -87.605074, -87.604857, -87.603182, -87.604482, -87.614143, -87.616561, -87.618986, -87.62373, -87.623664, 41.719661, 41.716722, 41.714398, 41.713444, 41.713162, 41.713223, 41.7133, 41.71381, 41.714755, 41.722048, 41.722044, 41.721892, 41.721851, 41.721809, 41.721703, 41.719661))",chi
36400,"list(c(-87.661711, -87.657371, -87.657326, -87.653392, -87.648541, -87.646106, -87.643673, -87.643757, -87.646202, -87.648628, -87.651063, -87.651074, -87.653514, -87.655946, -87.659583, -87.66085, -87.661801, -87.661711, 41.835377, 41.83123, 41.830601, 41.830653, 41.830719, 41.83075, 41.830781, 41.834432, 41.83483, 41.834797, 41.834766, 41.835271, 41.835226, 41.835188, 41.835204, 41.837848, 41.83784, 41.835377))",chi
