med_earn,geometry,city_name
76875,"list(list(c(-93.3287564453468, -93.328692, -93.328691, -93.3286540045764, -93.3287119835421, -93.3287564453468, 44.9664846261407, 44.966484, 44.97002, 44.9771411192112, 44.9771410020966, 44.9664846261407)), list(c(-93.3185298992383, -93.318372, -93.318524, -93.3185139197306, -93.3185298992383, 44.9772956113113, 44.977298, 44.97783, 44.9793002443863, 44.9772956113113)), list(c(-93.3185017189413, -93.318468, -93.318468, -93.318468, -93.3184822995189, -93.3184919799121, -93.3185017189413, 44.9809563617985, 
44.984051, 44.986699, 44.986965, 44.9869916402542, 44.9839827350327, 44.9809563617985)))",mpls
30775,"list(c(-93.269929, -93.269302, -93.268479, -93.259662, -93.257158, -93.256048, -93.252271, -93.253907, -93.253101, -93.253365, -93.256406, -93.258045, -93.259636, -93.259644, -93.269856, -93.269937, -93.269929, 44.965911, 44.965759, 44.965548, 44.965834, 44.965862, 44.965513, 44.966, 44.967711, 44.970033, 44.970189, 44.971529, 44.969625, 44.968915, 44.968048, 44.968067, 44.966131, 44.965911))",mpls
26696,"list(c(-93.308441, -93.308334, -93.303223, -93.298096, -93.296844, -93.293091, -93.290573, -93.286537, -93.278146, -93.278629, -93.281468, -93.282192, -93.282696, -93.286728, -93.288109, -93.290649, -93.298302, -93.300842, -93.300858, -93.305966, -93.305931, -93.308479, -93.308441, 45.029514, 45.02409, 45.024048, 45.024002, 45.023998, 45.023968, 45.023949, 45.023926, 45.023844, 45.024982, 45.029312, 45.030751, 45.032427, 45.031513, 45.031506, 45.031517, 45.031579, 45.031265, 45.033359, 45.033383, 
45.031307, 45.031319, 45.029514))",mpls
80317,"list(c(-93.31884, -93.318817, -93.318825, -93.318825, -93.309944, -93.308655, -93.303566, -93.303551, -93.29847, -93.298477, -93.29847, -93.303581, -93.308701, -93.313774, -93.318855, -93.31884, 44.908836, 44.905239, 44.903427, 44.901619, 44.901543, 44.901535, 44.901512, 44.905117, 44.905106, 44.911043, 44.912334, 44.912347, 44.912365, 44.912403, 44.912449, 44.908836))",mpls
41534,"list(c(-93.283215, -93.282696, -93.282192, -93.281468, -93.278629, -93.278146, -93.276603, -93.275073, -93.274889, -93.263084, -93.263115, -93.26269, -93.264113, -93.262383, -93.262103, -93.259979, -93.259918, -93.272029, -93.283426, -93.283215, 45.033452, 45.032427, 45.030751, 45.029312, 45.024982, 45.023844, 45.017711, 45.01474, 45.013126, 45.013161, 45.016815, 45.02101, 45.027603, 45.027603, 45.029444, 45.03051, 45.035544, 45.035503, 45.035365, 45.033452))",mpls
21159,"list(c(-93.274627, -93.270309, -93.267761, -93.265213, -93.262672, -93.262589, -93.262581, -93.262558, -93.262558, -93.267658, -93.269962, -93.269982, -93.269473, -93.27021, -93.271696, -93.274492, -93.274627, 44.948353, 44.948353, 44.948353, 44.948353, 44.948357, 44.953747, 44.955528, 44.959118, 44.960918, 44.960903, 44.960915, 44.959116, 44.956947, 44.955528, 44.953748, 44.949887, 44.948353))",mpls
61146,"list(c(-93.3290923898376, -93.322693, -93.318871, -93.318901, -93.318848, -93.318832, -93.318802, -93.322632, -93.323906, -93.3290229309526, -93.3290314003567, -93.329056, -93.329086, -93.329097, -93.3290982009225, -93.3291018654304, -93.329094466508, -93.3290923898376, 44.9179149992903, 44.917912, 44.9179, 44.923336, 44.926888, 44.92868, 44.93412, 44.934151, 44.934036, 44.9340629891331, 44.9333453686646, 44.930587, 44.926937, 44.923378, 44.9230801735232, 44.9218683666351, 44.9181494940107, 44.9179149992903
))",mpls
44629,"list(c(-93.2077232444273, -93.207757, -93.210028, -93.21276, -93.216675, -93.220383, -93.220383, -93.217842, -93.217834, -93.217827, -93.21785, -93.215309, -93.210197, -93.210045, -93.202355, -93.2010431051365, -93.2010422053324, -93.200994095159, -93.2009523341178, -93.20266, -93.2048449814243, -93.2049075185577, -93.2053507958279, -93.2057662459856, -93.206196326106, -93.2066901542721, -93.2071994199865, -93.2077226859445, -93.2077232444273, 44.953193632638, 44.953209, 44.954691, 44.956101, 44.954025, 
44.953271, 44.951973, 44.951969, 44.948357, 44.945019, 44.941425, 44.941457, 44.941497, 44.941498, 44.941577, 44.9415267049192, 44.9415515633708, 44.942462354421, 44.9430635263504, 44.948375, 44.9516988202706, 44.951740403707, 44.9520051098205, 44.9522286935313, 44.9524378579733, 44.9526527661053, 44.9528486702736, 44.9530250048773, 44.953193632638))",mpls
53072,"list(c(-93.281227, -93.281092, -93.280396, -93.278862, -93.277794, -93.276351, -93.270487, -93.269895, -93.269932, -93.269941, -93.269936, -93.269856, -93.269236, -93.267891, -93.265412, -93.274818, -93.276706, -93.278648, -93.281533, -93.281227, 44.97621, 44.975883, 44.974758, 44.972908, 44.97263, 44.972032, 44.969956, 44.968786, 44.96845, 44.968296, 44.968067, 44.968067, 44.970049, 44.971104, 44.974008, 44.977978, 44.978893, 44.980755, 44.97893, 44.97621))",mpls
62222,"list(c(-93.276706, -93.274818, -93.265412, -93.263789, -93.262429, -93.259682, -93.26049, -93.256406, -93.253365, -93.253101, -93.252804, -93.252544, -93.251348, -93.246402, -93.24539, -93.24787, -93.253725, -93.257124, -93.259985, -93.263914, -93.26535, -93.266815, -93.269073, -93.272514, -93.276604, -93.278648, -93.276706, 44.978893, 44.977978, 44.974008, 44.975922, 44.97535, 44.974201, 44.973248, 44.971529, 44.970189, 44.970033, 44.970448, 44.970816, 44.972233, 44.976548, 44.978888, 44.978863, 
44.980617, 44.981865, 44.983041, 44.985364, 44.984749, 44.983795, 44.982147, 44.984516, 44.981598, 44.980755, 44.978893))",mpls
52765,"list(c(-93.3287689200783, -93.328697, -93.328692, -93.3287564453468, -93.3287565480651, -93.3287689200783, 44.9650242198005, 44.965038, 44.966484, 44.9664846261407, 44.9664600025642, 44.9650242198005))",mpls
21956,"list(c(-93.30822, -93.301926, -93.29834, -93.297194, -93.297165, -93.298958, -93.298955, -93.302849, -93.30497, -93.30584, -93.308205, -93.308197, -93.308212, -93.30822, 44.991505, 44.991501, 44.991543, 44.991983, 44.999146, 44.999477, 44.999491, 44.999615, 45.000439, 45.002197, 45.003864, 44.998764, 44.996323, 44.991505))",mpls
28973,"list(c(-93.277939, -93.277916, -93.274864, -93.274586, -93.270203, -93.270309, -93.274627, -93.27668, -93.277946, -93.277939, 44.944748, 44.941345, 44.941364, 44.941359, 44.941372, 44.948353, 44.948353, 44.948353, 44.948353, 44.944748))",mpls
11722,"list(c(-93.253907, -93.252271, -93.250792, -93.249533, -93.247261, -93.242693, -93.233174, -93.229723, -93.225735, -93.227804, -93.236452, -93.238548, -93.241272, -93.245667, -93.245775, -93.245701, -93.243429, -93.241401, -93.239268, -93.239627, -93.240652, -93.242325, -93.244009, -93.24539, -93.246402, -93.251348, -93.252544, -93.252804, -93.253101, -93.253907, 44.967711, 44.966, 44.966211, 44.966223, 44.965668, 44.964293, 44.964227, 44.964464, 44.966158, 44.967428, 44.969455, 44.97104, 44.97007, 
44.97002, 44.9721, 44.975555, 44.975497, 44.97286, 44.973257, 44.976467, 44.977363, 44.97823, 44.978864, 44.978888, 44.976548, 44.972233, 44.970816, 44.970448, 44.970033, 44.967711))",mpls
36095,"list(c(-93.238065, -93.233487, -93.232222, -93.230977, -93.229744, -93.228508, -93.222931, -93.222946, -93.222961, -93.222946, -93.227081, -93.237305, -93.238065, 44.948372, 44.941363, 44.939526, 44.937717, 44.935898, 44.934082, 44.934147, 44.937767, 44.941387, 44.948368, 44.948372, 44.948372, 44.948372))",mpls
25805,"list(c(-93.269856, -93.259644, -93.259636, -93.258045, -93.256406, -93.26049, -93.259682, -93.262429, -93.263789, -93.265412, -93.267891, -93.269236, -93.269856, 44.968067, 44.968048, 44.968915, 44.969625, 44.971529, 44.973248, 44.974201, 44.97535, 44.975922, 44.974008, 44.971104, 44.970049, 44.968067))",mpls
